cand_name,sentiment,other_mentions,poll_position
MichaelBennet,"Sentiment(polarity=-0.11666666666666665, subjectivity=0.4444444444444444)",0.0,11.0
MichaelBennet,"Sentiment(polarity=0.17857142857142858, subjectivity=0.2857142857142857)",4.0,11.0
MichaelBennet,"Sentiment(polarity=0.17857142857142858, subjectivity=0.2857142857142857)",4.0,11.0
MichaelBennet,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,11.0
MichaelBennet,"Sentiment(polarity=0.02777777777777778, subjectivity=0.15555555555555553)",0.0,11.0
MichaelBennet,"Sentiment(polarity=-0.19999999999999998, subjectivity=0.6333333333333333)",0.0,11.0
amyklobuchar,"Sentiment(polarity=0.03409090909090909, subjectivity=0.11363636363636363)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.1, subjectivity=0.12)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.4, subjectivity=0.4)",0.0,8.0
amyklobuchar,"Sentiment(polarity=-0.053571428571428575, subjectivity=0.4005952380952381)",2.0,8.0
amyklobuchar,"Sentiment(polarity=0.31742424242424244, subjectivity=0.4428030303030303)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.13392857142857142, subjectivity=0.31726190476190474)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.02777777777777778, subjectivity=0.25555555555555554)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.375, subjectivity=0.4055555555555555)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.078125, subjectivity=0.39166666666666666)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.0, subjectivity=0.06666666666666667)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.5071428571428571, subjectivity=0.5214285714285715)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.25, subjectivity=0.3333333333333333)",2.0,8.0
amyklobuchar,"Sentiment(polarity=0.26666666666666666, subjectivity=0.26666666666666666)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.0028409090909090884, subjectivity=0.14488636363636365)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.4628571428571429, subjectivity=0.6685714285714286)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.4166666666666667, subjectivity=0.6157407407407407)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.10000000000000002, subjectivity=0.3833333333333333)",2.0,8.0
amyklobuchar,"Sentiment(polarity=0.23749999999999996, subjectivity=0.3833333333333333)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.0, subjectivity=0.05)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.40079365079365076, subjectivity=0.5119047619047619)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.0, subjectivity=0.0)",2.0,8.0
amyklobuchar,"Sentiment(polarity=0.0, subjectivity=0.0)",2.0,8.0
amyklobuchar,"Sentiment(polarity=-0.1, subjectivity=0.2)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.0, subjectivity=0.0)",2.0,8.0
amyklobuchar,"Sentiment(polarity=0.5, subjectivity=0.8888888888888888)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.0, subjectivity=0.0)",2.0,8.0
amyklobuchar,"Sentiment(polarity=0.3333333333333333, subjectivity=0.26666666666666666)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.48571428571428577, subjectivity=0.2523809523809524)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.2125, subjectivity=0.5625)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.2, subjectivity=0.2)",0.0,8.0
amyklobuchar,"Sentiment(polarity=-0.21944444444444447, subjectivity=0.5277777777777778)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.6499999999999999, subjectivity=0.8)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.3, subjectivity=0.5499999999999999)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.16666666666666666, subjectivity=0.25)",2.0,8.0
amyklobuchar,"Sentiment(polarity=0.16666666666666666, subjectivity=0.25)",2.0,8.0
amyklobuchar,"Sentiment(polarity=0.0, subjectivity=0.06666666666666667)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.08409090909090909, subjectivity=0.5136363636363637)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.8, subjectivity=1.0)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.3, subjectivity=0.3)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.0, subjectivity=0.0)",2.0,8.0
amyklobuchar,"Sentiment(polarity=0.3041666666666667, subjectivity=0.6625)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.4333333333333333, subjectivity=0.9666666666666667)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.25, subjectivity=0.375)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.1, subjectivity=0.44999999999999996)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.5194444444444445, subjectivity=0.7444444444444445)",0.0,8.0
amyklobuchar,"Sentiment(polarity=-0.36, subjectivity=0.61)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.3972222222222222, subjectivity=0.39166666666666666)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.26666666666666666, subjectivity=0.3055555555555556)",0.0,8.0
amyklobuchar,"Sentiment(polarity=-0.3499999999999999, subjectivity=0.3333333333333333)",0.0,8.0
amyklobuchar,"Sentiment(polarity=-0.2, subjectivity=0.775)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,8.0
amyklobuchar,"Sentiment(polarity=-0.2380952380952381, subjectivity=0.5119047619047619)",0.0,8.0
amyklobuchar,"Sentiment(polarity=-0.18181818181818182, subjectivity=0.75)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.2, subjectivity=0.575)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.35, subjectivity=0.6444444444444444)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.0, subjectivity=0.375)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.0, subjectivity=0.1)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.0, subjectivity=0.25)",0.0,8.0
amyklobuchar,"Sentiment(polarity=-0.1, subjectivity=0.0)",0.0,8.0
amyklobuchar,"Sentiment(polarity=-0.1, subjectivity=0.0)",0.0,8.0
amyklobuchar,"Sentiment(polarity=-0.125, subjectivity=0.125)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.09666666666666665, subjectivity=0.2733333333333333)",0.0,8.0
amyklobuchar,"Sentiment(polarity=-0.15, subjectivity=0.325)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.5875, subjectivity=0.5375)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.14444444444444443, subjectivity=0.5777777777777778)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.51, subjectivity=0.2833333333333333)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.25, subjectivity=0.5)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.6, subjectivity=1.0)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.3407142857142857, subjectivity=0.34619047619047616)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.8, subjectivity=0.75)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.5666666666666668, subjectivity=0.6833333333333332)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.5666666666666668, subjectivity=0.6833333333333332)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.15625, subjectivity=0.43125)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.22083333333333335, subjectivity=0.4166666666666667)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.14285714285714285, subjectivity=0.46785714285714286)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.17500000000000002, subjectivity=0.38333333333333336)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.7, subjectivity=0.6000000000000001)",0.0,8.0
amyklobuchar,"Sentiment(polarity=-0.06333333333333332, subjectivity=0.5533333333333333)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.09166666666666666, subjectivity=0.295)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.15, subjectivity=0.33)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.4333333333333333, subjectivity=0.7333333333333333)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.4333333333333333, subjectivity=0.7333333333333333)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.22727272727272724, subjectivity=0.3009090909090909)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.4, subjectivity=0.9)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.3142857142857143, subjectivity=0.3226190476190476)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.5, subjectivity=0.475)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.24545454545454545, subjectivity=0.38484848484848483)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.5, subjectivity=0.3555555555555556)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.26666666666666666, subjectivity=0.611111111111111)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.19999999999999998, subjectivity=0.26666666666666666)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.1, subjectivity=0.2375)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.3340909090909091, subjectivity=0.6136363636363636)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.275, subjectivity=0.8194444444444444)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.0625, subjectivity=0.09999999999999999)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.25, subjectivity=0.4564814814814815)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.0, subjectivity=0.0)",2.0,8.0
amyklobuchar,"Sentiment(polarity=0.16, subjectivity=0.5399999999999999)",2.0,8.0
amyklobuchar,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.2375, subjectivity=0.3375)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.24545454545454545, subjectivity=0.48484848484848486)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.7833333333333333, subjectivity=0.8333333333333334)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.5583333333333333, subjectivity=0.5416666666666666)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.16818181818181818, subjectivity=0.32727272727272727)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.32142857142857145, subjectivity=0.5142857142857143)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.25, subjectivity=0.3333333333333333)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.3375, subjectivity=0.3125)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.3, subjectivity=0.2)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.1875, subjectivity=0.375)",4.0,8.0
amyklobuchar,"Sentiment(polarity=0.5, subjectivity=0.625)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.1730952380952381, subjectivity=0.3326190476190476)",2.0,8.0
amyklobuchar,"Sentiment(polarity=0.5599999999999999, subjectivity=0.56)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.4, subjectivity=0.425)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.4, subjectivity=0.425)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.0, subjectivity=0.15)",0.0,8.0
amyklobuchar,"Sentiment(polarity=-0.11272727272727275, subjectivity=0.4709090909090909)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.44523809523809527, subjectivity=0.623015873015873)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.03333333333333333, subjectivity=0.06666666666666667)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.34, subjectivity=0.35)",0.0,8.0
amyklobuchar,"Sentiment(polarity=-0.06666666666666667, subjectivity=0.3666666666666667)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.25, subjectivity=0.3333333333333333)",0.0,8.0
amyklobuchar,"Sentiment(polarity=-0.040909090909090916, subjectivity=0.4761363636363637)",2.0,8.0
amyklobuchar,"Sentiment(polarity=0.5, subjectivity=0.8888888888888888)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.25, subjectivity=0.25)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.15833333333333333, subjectivity=0.375)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.25606060606060604, subjectivity=0.6905723905723905)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.25606060606060604, subjectivity=0.6905723905723905)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.0, subjectivity=0.06388888888888888)",0.0,8.0
amyklobuchar,"Sentiment(polarity=-0.125, subjectivity=0.175)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.05, subjectivity=0.25)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.41999999999999993, subjectivity=0.49333333333333335)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.4, subjectivity=0.3)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.475, subjectivity=0.725)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.125, subjectivity=0.41666666666666663)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.5333333333333333, subjectivity=0.3)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.19999999999999998, subjectivity=0.6666666666666666)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.0625, subjectivity=0.08333333333333333)",0.0,8.0
amyklobuchar,"Sentiment(polarity=-0.25, subjectivity=0.5)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.26785714285714285, subjectivity=0.43452380952380953)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.08766233766233766, subjectivity=0.3564935064935065)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.2, subjectivity=0.4)",2.0,8.0
amyklobuchar,"Sentiment(polarity=0.4166666666666667, subjectivity=0.6416666666666666)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.4166666666666667, subjectivity=0.6416666666666666)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.30727272727272725, subjectivity=0.400909090909091)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.09375, subjectivity=0.5375)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.4, subjectivity=0.25)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.22727272727272724, subjectivity=0.5109090909090909)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.5, subjectivity=0.5)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.55, subjectivity=0.6000000000000001)",2.0,8.0
amyklobuchar,"Sentiment(polarity=0.06666666666666667, subjectivity=0.36481481481481476)",0.0,8.0
amyklobuchar,"Sentiment(polarity=-0.035416666666666666, subjectivity=0.33541666666666664)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.4, subjectivity=1.0)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.45, subjectivity=0.4125)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.625, subjectivity=0.6875)",0.0,8.0
amyklobuchar,"Sentiment(polarity=-0.375, subjectivity=0.75)",0.0,8.0
amyklobuchar,"Sentiment(polarity=-0.375, subjectivity=0.75)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.25625, subjectivity=0.55)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.3, subjectivity=0.5)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.39285714285714285, subjectivity=0.5178571428571428)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.26666666666666666, subjectivity=0.4000000000000001)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.21818181818181817, subjectivity=0.6272727272727273)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.30000000000000004, subjectivity=0.3666666666666667)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.2, subjectivity=0.4333333333333333)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.06666666666666667, subjectivity=0.4666666666666666)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.8, subjectivity=0.4)",4.0,8.0
amyklobuchar,"Sentiment(polarity=0.2576388888888889, subjectivity=0.49444444444444446)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.2576388888888889, subjectivity=0.49444444444444446)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.5, subjectivity=0.5)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.1, subjectivity=0.6)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.32, subjectivity=0.19333333333333333)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.2, subjectivity=0.2)",0.0,8.0
amyklobuchar,"Sentiment(polarity=-0.1, subjectivity=0.47500000000000003)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.2, subjectivity=0.22333333333333333)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.16666666666666666, subjectivity=0.4666666666666666)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.4, subjectivity=1.0)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.3333333333333333, subjectivity=0.7111111111111111)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.09821428571428571, subjectivity=0.3627976190476191)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.4, subjectivity=0.39)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.5, subjectivity=1.0)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.41111111111111115, subjectivity=0.5361111111111111)",0.0,8.0
amyklobuchar,"Sentiment(polarity=-0.09999999999999999, subjectivity=0.19999999999999998)",2.0,8.0
amyklobuchar,"Sentiment(polarity=0.3778409090909091, subjectivity=0.5386363636363637)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.35833333333333334, subjectivity=0.42500000000000004)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.35833333333333334, subjectivity=0.42500000000000004)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.71875, subjectivity=0.8125)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.3, subjectivity=0.75)",2.0,8.0
amyklobuchar,"Sentiment(polarity=0.4583333333333333, subjectivity=0.5666666666666667)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.24329004329004328, subjectivity=0.41731601731601736)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.4672727272727274, subjectivity=0.610909090909091)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.24393939393939396, subjectivity=0.49757575757575756)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.5037878787878788, subjectivity=0.7348484848484849)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.4787878787878788, subjectivity=0.6848484848484849)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.28712121212121205, subjectivity=0.4070707070707071)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.04545454545454545, subjectivity=0.17373737373737375)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.19168831168831166, subjectivity=0.4689610389610389)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.113510101010101, subjectivity=0.38345959595959594)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.29074675324675325, subjectivity=0.47748917748917746)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.4572727272727272, subjectivity=0.7209090909090909)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.21818181818181817, subjectivity=0.4772727272727273)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.21818181818181817, subjectivity=0.4772727272727273)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.5214285714285715, subjectivity=0.5526785714285714)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.5428571428571429, subjectivity=0.6428571428571428)",2.0,8.0
amyklobuchar,"Sentiment(polarity=0.8, subjectivity=0.75)",2.0,8.0
amyklobuchar,"Sentiment(polarity=0.30000000000000004, subjectivity=0.55)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.15000000000000002, subjectivity=0.7)",2.0,8.0
amyklobuchar,"Sentiment(polarity=0.44285714285714284, subjectivity=0.6678571428571429)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.13333333333333333, subjectivity=0.20000000000000004)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.1, subjectivity=0.4)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.125, subjectivity=0.21666666666666667)",2.0,8.0
amyklobuchar,"Sentiment(polarity=0.64, subjectivity=0.62)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.4666666666666666, subjectivity=0.5)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.4066666666666666, subjectivity=0.4966666666666667)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.23333333333333334, subjectivity=0.41388888888888886)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.3333333333333333, subjectivity=0.23333333333333336)",0.0,8.0
amyklobuchar,"Sentiment(polarity=-0.1, subjectivity=0.2)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.16666666666666666, subjectivity=0.3888888888888889)",2.0,8.0
amyklobuchar,"Sentiment(polarity=0.39610389610389607, subjectivity=0.39740259740259737)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.5833333333333334, subjectivity=0.6944444444444443)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.5833333333333334, subjectivity=0.6944444444444443)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.8, subjectivity=0.4)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.01874999999999999, subjectivity=0.4625)",2.0,8.0
amyklobuchar,"Sentiment(polarity=0.2, subjectivity=0.1)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.2111111111111111, subjectivity=0.32222222222222224)",2.0,8.0
amyklobuchar,"Sentiment(polarity=0.3090909090909091, subjectivity=0.65)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.06666666666666668, subjectivity=0.4666666666666666)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.10000000000000002, subjectivity=0.3833333333333333)",2.0,8.0
amyklobuchar,"Sentiment(polarity=-0.26666666666666666, subjectivity=0.4166666666666667)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.2848484848484848, subjectivity=0.6439393939393939)",2.0,8.0
amyklobuchar,"Sentiment(polarity=0.2848484848484848, subjectivity=0.6439393939393939)",2.0,8.0
amyklobuchar,"Sentiment(polarity=0.5333333333333333, subjectivity=0.26666666666666666)",2.0,8.0
amyklobuchar,"Sentiment(polarity=0.26666666666666666, subjectivity=0.35)",2.0,8.0
amyklobuchar,"Sentiment(polarity=0.1, subjectivity=1.0)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.325, subjectivity=0.3625)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.4, subjectivity=0.5)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.5, subjectivity=0.5)",4.0,8.0
amyklobuchar,"Sentiment(polarity=0.06499999999999999, subjectivity=0.42000000000000004)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.38690476190476186, subjectivity=0.49880952380952376)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.2, subjectivity=0.2)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.08928571428571429, subjectivity=0.23660714285714285)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.024999999999999994, subjectivity=0.375)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,8.0
amyklobuchar,"Sentiment(polarity=-0.15, subjectivity=0.35)",0.0,8.0
amyklobuchar,"Sentiment(polarity=-0.15, subjectivity=0.35)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.3333333333333333, subjectivity=0.38333333333333336)",1.0,8.0
amyklobuchar,"Sentiment(polarity=0.25, subjectivity=0.4083333333333333)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.0625, subjectivity=0.25)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.2857142857142857, subjectivity=0.5357142857142857)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.625, subjectivity=0.675)",2.0,8.0
amyklobuchar,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.008333333333333333, subjectivity=0.25)",2.0,8.0
amyklobuchar,"Sentiment(polarity=0.153125, subjectivity=0.4125)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.153125, subjectivity=0.4125)",0.0,8.0
amyklobuchar,"Sentiment(polarity=-0.35, subjectivity=0.375)",2.0,8.0
amyklobuchar,"Sentiment(polarity=-0.2, subjectivity=0.3333333333333333)",2.0,8.0
amyklobuchar,"Sentiment(polarity=-0.3, subjectivity=0.5133333333333333)",0.0,8.0
amyklobuchar,"Sentiment(polarity=-0.13125, subjectivity=0.6)",2.0,8.0
amyklobuchar,"Sentiment(polarity=0.2, subjectivity=0.2)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.09999999999999999, subjectivity=0.35000000000000003)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.03, subjectivity=0.31999999999999995)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.1, subjectivity=0.1)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.4619047619047619, subjectivity=0.7119047619047619)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.26666666666666666, subjectivity=0.25)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.04166666666666666, subjectivity=0.75)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.0, subjectivity=0.8)",0.0,8.0
amyklobuchar,"Sentiment(polarity=-0.07916666666666666, subjectivity=0.3)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.23666666666666666, subjectivity=0.5133333333333333)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,8.0
amyklobuchar,"Sentiment(polarity=0.06818181818181818, subjectivity=0.22727272727272727)",2.0,8.0
